>
-2.357396	49.448403
-2.351822	49.449283
-2.348302	49.446643
-2.347422	49.443122
-2.343902	49.440482
-2.341848	49.439309
>
-2.443935	49.480085
-2.443349	49.475978
-2.443935	49.471285
-2.445696	49.467764
-2.449216	49.465417
-2.452443	49.467764
-2.452736	49.471871
-2.453323	49.475978
-2.454496	49.479792
-2.452149	49.483019
-2.447749	49.483605
-2.443935	49.480085
>
-2.500259	49.500033
-2.501726	49.496513
-2.504073	49.493286
-2.507007	49.490646
-2.511114	49.488299
-2.51258	49.484779
-2.514047	49.480965
-2.517861	49.479205
-2.521381	49.476858
-2.525195	49.474805
-2.527541	49.471578
-2.529302	49.468058
-2.529302	49.463364
-2.529595	49.459844
-2.529008	49.45603
-2.526955	49.452803
-2.527248	49.448403
-2.528128	49.444296
-2.528421	49.439309
-2.528128	49.435202
-2.526955	49.431682
-2.526661	49.427575
-2.530182	49.425228
-2.534289	49.427281
-2.537515	49.429628
-2.543383	49.428748
-2.54749	49.427281
-2.551303	49.424935
-2.55541	49.423468
-2.561864	49.424054
-2.565971	49.426108
-2.570958	49.427575
-2.577118	49.427281
-2.581812	49.425521
-2.585332	49.423468
-2.590906	49.422588
-2.59736	49.422588
-2.60264	49.423468
-2.609094	49.424054
-2.615254	49.424641
-2.621708	49.425228
-2.628162	49.426108
-2.634909	49.426108
-2.641363	49.425815
-2.647817	49.425521
-2.654564	49.425815
-2.660138	49.426988
-2.665711	49.428161
-2.669232	49.430508
-2.670405	49.434029
-2.669232	49.438429
-2.665418	49.440189
-2.658671	49.440189
-2.654271	49.441949
-2.650457	49.444296
-2.652217	49.447229
-2.654857	49.450163
-2.656911	49.45339
-2.656031	49.456617
-2.652217	49.458964
-2.647523	49.460137
-2.641656	49.460724
-2.637256	49.462484
-2.633149	49.464244
-2.627575	49.465124
-2.621708	49.464831
-2.615548	49.464244
-2.611147	49.465711
-2.607921	49.468351
-2.60704	49.472458
-2.604694	49.475685
-2.59824	49.475978
-2.593546	49.477152
-2.589146	49.478912
-2.585919	49.481259
-2.583572	49.484779
-2.581812	49.488299
-2.579172	49.490939
-2.574771	49.492406
-2.570371	49.49446
-2.565971	49.49622
-2.561277	49.497686
-2.554823	49.497393
-2.54837	49.496806
-2.542796	49.497393
-2.542209	49.5015
-2.542796	49.505314
-2.539276	49.507367
-2.533995	49.508834
-2.527248	49.508541
-2.520794	49.507954
-2.51434	49.508247
-2.50818	49.508247
-2.501726	49.50766
-2.500553	49.50414
-2.500259	49.500033
>
-2.168476	49.731197
-2.162315	49.73061
-2.154981	49.730316
-2.155275	49.727383
-2.159382	49.725916
-2.165249	49.725036
-2.167889	49.721809
-2.169356	49.718289
-2.173169	49.716235
-2.17757	49.714475
-2.182557	49.713302
-2.187544	49.711835
-2.191944	49.710368
-2.195464	49.708022
-2.199865	49.706261
-2.204558	49.704795
-2.210132	49.704208
-2.216586	49.703915
-2.22216	49.703915
-2.226853	49.705675
-2.228907	49.708902
-2.228613	49.712422
-2.226266	49.714769
-2.225386	49.716529
-2.221573	49.718582
-2.218053	49.720929
-2.213652	49.722396
-2.209252	49.724156
-2.204265	49.725329
-2.197811	49.725623
-2.192237	49.724449
-2.18637	49.723276
-2.182557	49.725329
-2.179036	49.727676
-2.174636	49.729436
-2.168476	49.72885
-2.168476	49.731197
>
-7.379916	55.372401
-7.371996	55.372988
-7.365542	55.372988
-7.359968	55.371521
-7.354395	55.370055
-7.347941	55.368881
-7.34178	55.367708
-7.337087	55.365948
-7.331806	55.364188
-7.325353	55.363014
-7.318019	55.362427
-7.310978	55.361547
-7.302764	55.361254
-7.294844	55.361254
-7.28751	55.361254
-7.281349	55.360374
-7.276656	55.35832
-7.271962	55.356267
-7.266388	55.355094
-7.259054	55.354213
-7.252014	55.354507
-7.245267	55.354213
-7.240866	55.35216
-7.23764	55.34952
-7.234119	55.34688
-7.229426	55.345119
-7.222678	55.343946
-7.215931	55.343359
-7.209478	55.342186
-7.204784	55.340132
-7.200384	55.338372
-7.19569	55.336026
-7.190703	55.334265
-7.186889	55.331919
-7.182489	55.329865
-7.179555	55.326932
-7.180142	55.322531
-7.180435	55.317838
-7.176328	55.315491
-7.171928	55.313731
-7.167234	55.311384
-7.163714	55.309037
-7.160487	55.306397
-7.158434	55.30317
-7.1555	55.300236
-7.152567	55.297303
-7.149633	55.294369
-7.1467	55.291729
-7.142299	55.289676
-7.134672	55.288795
-7.129392	55.287622
-7.123818	55.285862
-7.118244	55.284395
-7.112671	55.282635
-7.107977	55.280875
-7.102697	55.279115
-7.096243	55.277941
-7.092722	55.275888
-7.088909	55.273248
-7.085975	55.270607
-7.081282	55.268554
-7.077468	55.266207
-7.071308	55.265034
-7.065441	55.266207
-7.061334	55.268261
-7.056053	55.270021
-7.051946	55.272368
-7.047546	55.270314
-7.045199	55.267087
-7.042266	55.264154
-7.035225	55.263274
-7.028478	55.264154
-7.023197	55.262394
-7.020264	55.259753
-7.01645	55.257113
-7.012637	55.254766
-7.007943	55.252713
-7.001783	55.252713
-6.994449	55.252713
-6.988875	55.251246
-6.983301	55.249779
-6.975381	55.249486
-6.969807	55.250659
-6.962473	55.250953
-6.956019	55.249779
-6.951326	55.247726
-6.947805	55.245379
-6.943992	55.243032
-6.938711	55.241272
-6.934311	55.238925
-6.931671	55.235992
-6.932258	55.232471
-6.933431	55.228364
-6.934311	55.224551
-6.935778	55.220151
-6.941352	55.21927
-6.946632	55.21751
-6.949859	55.214577
-6.953379	55.21223
-6.95866	55.21047
-6.964233	55.209296
-6.9701	55.208123
-6.975674	55.20695
-6.980074	55.204603
-6.985061	55.203136
-6.989168	55.200789
-6.995035	55.199616
-6.999729	55.198149
-7.005596	55.196976
-7.012343	55.196095
-7.017917	55.194922
-7.023491	55.193749
-7.028478	55.191988
-7.033465	55.190228
-7.037865	55.188468
-7.042852	55.186708
-7.046959	55.184361
-7.051359	55.182308
-7.055466	55.179961
-7.059573	55.178201
-7.063094	55.177321
-7.067201	55.174974
-7.073068	55.173801
-7.077761	55.172334
-7.081868	55.169987
-7.087149	55.168227
-7.091842	55.16676
-7.096243	55.164413
-7.101523	55.162653
-7.106217	55.161186
-7.112084	55.160013
-7.117071	55.158253
-7.122058	55.156786
-7.127632	55.155319
-7.133205	55.154146
-7.138192	55.152386
-7.144059	55.151506
-7.149047	55.149745
-7.154034	55.147985
-7.159021	55.146519
-7.163421	55.144172
-7.167528	55.141825
-7.171635	55.139478
-7.175742	55.137131
-7.179555	55.134491
-7.183662	55.132438
-7.186889	55.129797
-7.190409	55.126864
-7.194223	55.124517
-7.19745	55.121583
-7.200384	55.11865
-7.20361	55.11601
-7.206251	55.112783
-7.208891	55.109849
-7.211531	55.106622
-7.215051	55.103982
-7.217691	55.100755
-7.221212	55.099289
-7.224732	55.096355
-7.227959	55.094008
-7.230892	55.090781
-7.233239	55.087554
-7.236173	55.084327
-7.2394	55.081981
-7.2438	55.079634
-7.24732	55.076994
-7.24996	55.073767
-7.252894	55.070833
-7.253187	55.066139
-7.253774	55.065846
-7.253774	55.066726
-7.252894	55.062913
-7.250547	55.059686
-7.251721	55.055579
-7.253481	55.052058
-7.254947	55.047951
-7.251134	55.046485
-7.245267	55.046778
-7.2394	55.047951
-7.233826	55.049125
-7.228252	55.050298
-7.221798	55.051178
-7.216225	55.052352
-7.209478	55.052939
-7.203024	55.053525
-7.19657	55.054405
-7.190703	55.055579
-7.183662	55.055872
-7.176328	55.056165
-7.170168	55.055872
-7.164008	55.054699
-7.159021	55.052645
-7.155207	55.050298
-7.150807	55.048245
-7.146993	55.045898
-7.141713	55.043845
-7.136139	55.042378
-7.130565	55.040911
-7.124111	55.039738
-7.117951	55.038564
-7.11091	55.037977
-7.10299	55.037684
-7.095069	55.037391
-7.087735	55.037684
-7.080695	55.037684
-7.073361	55.037977
-7.069547	55.039444
-7.064267	55.041204
-7.059867	55.043258
-7.055173	55.045018
-7.051359	55.047365
-7.047546	55.049712
-7.044026	55.052352
-7.040505	55.054992
-7.037278	55.057632
-7.033465	55.060272
-7.029065	55.062619
-7.025838	55.064966
-7.022611	55.0679
-7.019677	55.070833
-7.019091	55.074353
-7.022317	55.077287
-7.023197	55.081101
-7.020851	55.084034
-7.019384	55.088434
-7.019091	55.092835
-7.01645	55.095768
-7.010877	55.096942
-7.00589	55.098702
-7.002076	55.101342
-6.999436	55.104569
-6.997089	55.107502
-6.994155	55.110729
-6.992102	55.114543
-6.989462	55.117476
-6.986822	55.12041
-6.985061	55.124224
-6.981835	55.127157
-6.980074	55.130971
-6.977141	55.134198
-6.974794	55.137131
-6.972741	55.140945
-6.970687	55.144465
-6.968927	55.147985
-6.96746	55.151799
-6.966873	55.156786
-6.96746	55.160893
-6.966873	55.165293
-6.967167	55.1694
-6.966873	55.174094
-6.967167	55.178201
-6.968634	55.182014
-6.968927	55.186121
-6.967753	55.189935
-6.963647	55.190522
-6.956313	55.190522
-6.950152	55.189348
-6.944579	55.188175
-6.939885	55.186121
-6.935191	55.183775
-6.930497	55.182014
-6.926391	55.179961
-6.921697	55.178201
-6.917003	55.176147
-6.911429	55.174387
-6.906149	55.17292
-6.900575	55.171454
-6.895002	55.169694
-6.889721	55.168227
-6.882387	55.16764
-6.87564	55.167053
-6.867426	55.16676
-6.860092	55.167053
-6.852759	55.167053
-6.846305	55.16764
-6.839264	55.167933
-6.831637	55.167933
-6.824597	55.168227
-6.819023	55.1694
-6.812276	55.17028
-6.806702	55.171454
-6.799368	55.170867
-6.791448	55.170574
-6.784114	55.170574
-6.77766	55.171454
-6.769739	55.17116
-6.764459	55.1694
-6.758885	55.167933
-6.754192	55.16764
-6.750085	55.168814
-6.745684	55.17116
-6.74011	55.172334
-6.735417	55.174387
-6.73219	55.177321
-6.730136	55.180841
-6.725736	55.182895
-6.720749	55.184361
-6.716642	55.186708
-6.713122	55.189055
-6.707548	55.190522
-6.700801	55.191108
-6.696107	55.191108
-6.692	55.192282
-6.685547	55.193162
-6.678799	55.193749
-6.672639	55.194042
-6.667359	55.195802
-6.665598	55.199322
-6.662665	55.202843
-6.657678	55.204309
-6.651517	55.204309
-6.644184	55.204309
-6.639197	55.205776
-6.632449	55.206656
-6.624529	55.206363
-6.618075	55.20607
-6.613381	55.20783
-6.605754	55.208123
-6.597834	55.20783
-6.59226	55.209003
-6.586393	55.209883
-6.581406	55.211643
-6.577299	55.21399
-6.571432	55.21487
-6.564098	55.214283
-6.557644	55.21487
-6.552657	55.21663
-6.54767	55.21839
-6.54327	55.220151
-6.539456	55.222497
-6.537696	55.226604
-6.537403	55.230418
-6.531536	55.231298
-6.527722	55.231591
-6.520975	55.232471
-6.515401	55.233645
-6.511881	55.235992
-6.509241	55.239512
-6.506307	55.242445
-6.5022	55.244792
-6.496333	55.245966
-6.489292	55.245966
-6.482839	55.244792
-6.478438	55.242739
-6.472865	55.240979
-6.468464	55.239219
-6.462891	55.237752
-6.458197	55.235698
-6.450863	55.235112
-6.443529	55.235112
-6.437369	55.235698
-6.430035	55.235112
-6.424461	55.233645
-6.418301	55.232178
-6.410967	55.232471
-6.404513	55.233058
-6.398646	55.234525
-6.393952	55.235992
-6.388672	55.237752
-6.383098	55.238925
-6.376351	55.239512
-6.36843	55.239219
-6.360217	55.238925
-6.353469	55.238045
-6.348482	55.235992
-6.343202	55.234525
-6.338508	55.232471
-6.333815	55.230418
-6.328534	55.228951
-6.321787	55.228364
-6.31416	55.227484
-6.307119	55.227778
-6.299786	55.226898
-6.295385	55.225138
-6.290692	55.223084
-6.285998	55.220737
-6.283064	55.219857
-6.278664	55.217804
-6.27309	55.216337
-6.266637	55.21487
-6.260476	55.21399
-6.254902	55.212523
-6.251089	55.209883
-6.247568	55.207536
-6.244635	55.204603
-6.240821	55.202256
-6.234954	55.203429
-6.230847	55.205483
-6.22586	55.207243
-6.219113	55.20783
-6.212366	55.208123
-6.206499	55.209296
-6.200632	55.210176
-6.194178	55.210763
-6.187431	55.211643
-6.182444	55.213403
-6.178337	55.215163
-6.173937	55.21751
-6.168363	55.21927
-6.162202	55.220151
-6.155749	55.220737
-6.149588	55.221617
-6.142254	55.220737
-6.137854	55.218977
-6.133747	55.216337
-6.129933	55.21399
-6.125533	55.211937
-6.118199	55.211057
-6.111159	55.21135
-6.103825	55.21047
-6.098544	55.209003
-6.095904	55.20607
-6.092677	55.203429
-6.089157	55.200789
-6.083583	55.199029
-6.076543	55.198736
-6.070969	55.196976
-6.066569	55.194922
-6.063635	55.191988
-6.060702	55.189055
-6.058942	55.185828
-6.056888	55.182601
-6.055128	55.179081
-6.052781	55.176147
-6.050141	55.17292
-6.047207	55.17028
-6.043394	55.16764
-6.04046	55.165
-6.037527	55.162066
-6.035473	55.158839
-6.033713	55.155613
-6.03342	55.151506
-6.034593	55.147105
-6.036647	55.143585
-6.03958	55.140651
-6.04134	55.136838
-6.04222	55.132438
-6.043394	55.128331
-6.043981	55.12393
-6.043687	55.119823
-6.042514	55.115716
-6.04222	55.111609
-6.041927	55.107502
-6.042514	55.103102
-6.043981	55.098995
-6.045741	55.095182
-6.047794	55.091955
-6.049554	55.087848
-6.051901	55.084621
-6.054248	55.081101
-6.055421	55.076994
-6.056595	55.072887
-6.057475	55.068193
-6.056888	55.064086
-6.056595	55.059979
-6.056301	55.055872
-6.054541	55.052645
-6.048087	55.051472
-6.043981	55.053525
-6.040167	55.056165
-6.03606	55.058219
-6.030193	55.059392
-6.023152	55.059686
-6.016992	55.058219
-6.009658	55.057632
-6.002618	55.057632
-5.995284	55.057339
-5.98883	55.055872
-5.982669	55.054699
-5.978269	55.052645
-5.974749	55.050298
-5.970935	55.047658
-5.968882	55.044431
-5.966535	55.041498
-5.965948	55.037391
-5.965655	55.033284
-5.965068	55.029177
-5.965948	55.024776
-5.966828	55.02067
-5.968295	55.016563
-5.970642	55.013042
-5.972402	55.009522
-5.975336	55.006295
-5.977976	55.003068
-5.981789	55.000428
-5.98443	54.997495
-5.98707	54.994561
-5.990003	54.991334
-5.992644	54.988107
-5.99323	54.983707
-5.99059	54.980773
-5.982376	54.980187
-5.974749	54.979893
-5.966535	54.9796
-5.962721	54.977253
-5.959201	54.974906
-5.955681	54.972559
-5.9504	54.970799
-5.943653	54.971386
-5.935733	54.971093
-5.930159	54.969333
-5.926345	54.967279
-5.922825	54.964639
-5.919305	54.962292
-5.916371	54.959358
-5.913731	54.956425
-5.910504	54.953491
-5.908157	54.950851
-5.904931	54.947918
-5.90317	54.944397
-5.900237	54.941757
-5.896423	54.939117
-5.892903	54.93677
-5.888209	54.934717
-5.886449	54.93149
-5.884102	54.92797
-5.882342	54.925036
-5.880289	54.921809
-5.878235	54.918289
-5.876475	54.915062
-5.874422	54.911542
-5.872368	54.908315
-5.868848	54.905968
-5.865328	54.903621
-5.860047	54.901861
-5.853594	54.900688
-5.84802	54.899221
-5.8445	54.896581
-5.842446	54.893354
-5.841273	54.889833
-5.839513	54.886313
-5.837459	54.883086
-5.834819	54.880153
-5.831005	54.877806
-5.827192	54.875166
-5.822791	54.873406
-5.819858	54.870179
-5.816338	54.867539
-5.814577	54.864312
-5.81135	54.861378
-5.810177	54.857564
-5.80959	54.853751
-5.80959	54.849057
-5.81135	54.845244
-5.812524	54.841137
-5.814577	54.837616
-5.815751	54.833509
-5.817218	54.829402
-5.816044	54.825882
-5.814284	54.822362
-5.81135	54.819428
-5.807537	54.817082
-5.803137	54.815028
-5.798736	54.812975
-5.793456	54.811508
-5.787882	54.809748
-5.780842	54.809161
-5.773508	54.809161
-5.767347	54.809748
-5.759133	54.809454
-5.754733	54.807401
-5.750333	54.805641
-5.746813	54.803001
-5.742999	54.800654
-5.739185	54.798014
-5.735665	54.795667
-5.732732	54.792733
-5.730091	54.790093
-5.726864	54.786866
-5.724518	54.784226
-5.721291	54.781292
-5.717184	54.782466
-5.716597	54.785986
-5.718064	54.7898
-5.720704	54.792733
-5.723638	54.795667
-5.726278	54.798307
-5.730091	54.800947
-5.733612	54.803294
-5.736545	54.806227
-5.740359	54.808574
-5.744759	54.810921
-5.748279	54.812975
-5.7518	54.815615
-5.756787	54.817668
-5.760307	54.820015
-5.764707	54.822362
-5.768227	54.824709
-5.772921	54.826762
-5.776735	54.829109
-5.780255	54.831456
-5.784655	54.833509
-5.788469	54.83615
-5.791402	54.83879
-5.794043	54.841723
-5.795216	54.845537
-5.794629	54.849057
-5.791402	54.851697
-5.787002	54.853751
-5.782015	54.855511
-5.775268	54.856098
-5.769107	54.854924
-5.76236	54.854044
-5.755026	54.854044
-5.746813	54.853751
-5.741532	54.852284
-5.736252	54.850817
-5.731851	54.848471
-5.728918	54.84583
-5.725398	54.84319
-5.722464	54.84055
-5.718064	54.838203
-5.714544	54.83615
-5.710437	54.833509
-5.707796	54.830576
-5.705743	54.827642
-5.703983	54.824122
-5.701049	54.821189
-5.698409	54.818255
-5.695476	54.815615
-5.692542	54.812388
-5.689902	54.809748
-5.688142	54.806521
-5.688728	54.801827
-5.689902	54.79772
-5.690488	54.79332
-5.690195	54.789213
-5.689022	54.785399
-5.688142	54.781586
-5.686968	54.777772
-5.686675	54.773958
-5.686382	54.769852
-5.686088	54.765451
-5.687555	54.761344
-5.689315	54.757824
-5.690488	54.756357
-5.692249	54.755477
-5.693422	54.752544
-5.696356	54.749317
-5.699582	54.746677
-5.703396	54.744036
-5.707503	54.741983
-5.71073	54.739343
-5.71601	54.737876
-5.720411	54.735822
-5.724811	54.733476
-5.728038	54.731129
-5.731265	54.728195
-5.735078	54.725848
-5.738599	54.723208
-5.743586	54.721741
-5.750039	54.721155
-5.75708	54.720861
-5.765	54.721155
-5.772334	54.721155
-5.779375	54.720861
-5.785829	54.720275
-5.789936	54.717928
-5.793749	54.715581
-5.797856	54.713234
-5.80343	54.712354
-5.809884	54.711767
-5.816338	54.711181
-5.821325	54.709421
-5.825138	54.70678
-5.829245	54.704727
-5.832765	54.702087
-5.836872	54.700033
-5.841566	54.698273
-5.845966	54.69622
-5.851833	54.695046
-5.856527	54.693286
-5.862394	54.692113
-5.866794	54.690352
-5.870901	54.688006
-5.874422	54.685659
-5.877942	54.682725
-5.881756	54.680378
-5.884982	54.677445
-5.888209	54.675098
-5.891436	54.671871
-5.893196	54.668351
-5.89613	54.665417
-5.898183	54.661604
-5.900824	54.65867
-5.903757	54.655443
-5.906397	54.65251
-5.909918	54.649576
-5.912558	54.646643
-5.915491	54.643709
-5.918425	54.640482
-5.920772	54.637549
-5.923999	54.634028
-5.924879	54.630215
-5.922238	54.627281
-5.916958	54.625815
-5.912264	54.623468
-5.909624	54.620827
-5.908451	54.617307
-5.909624	54.6132
-5.910211	54.608507
-5.908451	54.60528
-5.904637	54.60264
-5.898477	54.601759
-5.892903	54.60264
-5.887329	54.603813
-5.882636	54.605866
-5.879995	54.609093
-5.877942	54.612614
-5.876182	54.616134
-5.874715	54.620241
-5.870315	54.622881
-5.865621	54.624348
-5.861807	54.627281
-5.860047	54.630508
-5.858581	54.634615
-5.85594	54.637842
-5.851247	54.639309
-5.845966	54.641069
-5.841566	54.643416
-5.836579	54.644589
-5.833352	54.647523
-5.829245	54.649576
-5.824845	54.65163
-5.820444	54.653977
-5.816338	54.655737
-5.81135	54.657497
-5.807244	54.659844
-5.803137	54.661604
-5.797856	54.663364
-5.793163	54.665124
-5.786709	54.665417
-5.779962	54.666297
-5.773508	54.666884
-5.767347	54.667471
-5.762947	54.669818
-5.759427	54.672165
-5.756787	54.675391
-5.752386	54.676565
-5.746226	54.677152
-5.738892	54.676271
-5.733612	54.674805
-5.728331	54.673338
-5.723051	54.671578
-5.71601	54.670698
-5.708676	54.670991
-5.703396	54.669524
-5.697236	54.668351
-5.692542	54.667177
-5.685501	54.667177
-5.679928	54.668351
-5.674647	54.670111
-5.669954	54.671578
-5.663207	54.672165
-5.657926	54.670698
-5.651179	54.669818
-5.645312	54.670991
-5.642085	54.673631
-5.637978	54.675978
-5.634751	54.678912
-5.629177	54.680085
-5.621257	54.679498
-5.613336	54.679205
-5.605416	54.678912
-5.598962	54.679498
-5.591041	54.679205
-5.583414	54.678912
-5.57696	54.678618
-5.57168	54.676858
-5.569333	54.673631
-5.566693	54.670698
-5.564933	54.667471
-5.563173	54.664244
-5.559359	54.661604
-5.553785	54.660137
-5.547918	54.658964
-5.543225	54.656617
-5.538824	54.654857
-5.535304	54.652216
-5.533251	54.64899
-5.532077	54.645176
-5.531197	54.641656
-5.530024	54.637842
-5.52885	54.634028
-5.527677	54.630215
-5.527383	54.626108
-5.52797	54.621708
-5.527677	54.617601
-5.52709	54.613787
-5.525037	54.61056
-5.522983	54.607333
-5.521223	54.603813
-5.518289	54.601173
-5.515356	54.597946
-5.513302	54.594719
-5.510956	54.592079
-5.508022	54.589145
-5.504502	54.586798
-5.500688	54.584158
-5.496875	54.581811
-5.493354	54.579171
-5.488954	54.577118
-5.48514	54.574771
-5.48162	54.572131
-5.47986	54.568904
-5.477807	54.565677
-5.475753	54.56245
-5.47458	54.558636
-5.475166	54.554236
-5.476046	54.549542
-5.477513	54.545435
-5.47898	54.541328
-5.479567	54.536928
-5.477513	54.533701
-5.47458	54.530474
-5.4737	54.526954
-5.476633	54.524021
-5.477807	54.51962
-5.477513	54.515513
-5.47458	54.512873
-5.470179	54.51082
-5.467539	54.507886
-5.465486	54.504366
-5.464606	54.500846
-5.462845	54.497619
-5.459032	54.494978
-5.454632	54.492925
-5.448471	54.491752
-5.441431	54.491165
-5.43527	54.489698
-5.430576	54.487645
-5.429696	54.484124
-5.43087	54.480017
-5.43439	54.477377
-5.43791	54.474737
-5.439377	54.470923
-5.43879	54.467403
-5.436444	54.464763
-5.43527	54.460949
-5.436444	54.456549
-5.439964	54.454202
-5.443484	54.451562
-5.447004	54.448922
-5.449058	54.445695
-5.450525	54.441295
-5.453458	54.438361
-5.457565	54.436014
-5.461672	54.434254
-5.466072	54.431907
-5.469006	54.428974
-5.470766	54.42516
-5.469006	54.421933
-5.466072	54.419293
-5.461672	54.41724
-5.458152	54.414599
-5.455218	54.411666
-5.455805	54.407266
-5.457272	54.403159
-5.458739	54.399052
-5.459032	54.394358
-5.460499	54.390251
-5.461085	54.385851
-5.464019	54.382917
-5.469006	54.381157
-5.473993	54.379397
-5.47898	54.37793
-5.482794	54.375877
-5.487194	54.37353
-5.489247	54.370303
-5.492181	54.367076
-5.489247	54.364142
-5.48426	54.362382
-5.47898	54.360916
-5.474873	54.358569
-5.4781	54.355342
-5.482794	54.353875
-5.486901	54.351528
-5.491301	54.349181
-5.494234	54.346248
-5.494528	54.344194
-5.495701	54.340381
-5.496875	54.33598
-5.498928	54.33246
-5.504208	54.3307
-5.511249	54.3307
-5.516529	54.33246
-5.52093	54.334514
-5.52445	54.33686
-5.52709	54.339794
-5.528264	54.343608
-5.529144	54.347128
-5.53149	54.350648
-5.535891	54.352408
-5.539411	54.355048
-5.541464	54.358275
-5.542638	54.362089
-5.542638	54.366196
-5.543518	54.370009
-5.546451	54.37265
-5.549972	54.37529
-5.553492	54.377637
-5.557599	54.379984
-5.561119	54.382624
-5.563466	54.385557
-5.567573	54.388197
-5.56992	54.390838
-5.573147	54.393478
-5.574613	54.396998
-5.575787	54.400812
-5.57608	54.404625
-5.576374	54.409026
-5.574907	54.413133
-5.573733	54.416066
-5.57168	54.419586
-5.56904	54.422813
-5.56552	54.425453
-5.561999	54.428094
-5.558479	54.43044
-5.554959	54.433374
-5.551438	54.435721
-5.548505	54.438948
-5.545865	54.441881
-5.543811	54.445695
-5.541758	54.449215
-5.540584	54.453322
-5.540878	54.457429
-5.541758	54.461243
-5.542931	54.465056
-5.543225	54.46887
-5.543225	54.472977
-5.543225	54.477084
-5.544691	54.481191
-5.545571	54.484711
-5.547038	54.488231
-5.548798	54.491752
-5.549678	54.495565
-5.549972	54.499672
-5.552025	54.503192
-5.555545	54.505246
-5.558479	54.508473
-5.559359	54.511993
-5.559652	54.5161
-5.561413	54.519327
-5.564346	54.52226
-5.56816	54.524607
-5.57432	54.524901
-5.579307	54.523434
-5.585468	54.523727
-5.589868	54.525781
-5.591921	54.529301
-5.593095	54.532821
-5.594268	54.536341
-5.596908	54.539568
-5.599842	54.542209
